0x0003cb0009e52E6CA64B4744A1601E9f1d6Ef130,1000000000000000000
0x0033e693e3D3e4AF1C77978F4FF75420776ACf0a,1000000000000000000
0x00432772Ed25d4Eb3C6EB26Dc461239b35cf8760,1000000000000000000
0x00493aA44BCfd6F0c2EcC7F8B154e4fB352d1c81,3000000000000000000
0x0058dd50c91d60F0A973fE15Fb40e4430F4DAA08,2000000000000000000
0x006949F2f1B70D35AfDa9DeD6cb9f3E152fA031b,2000000000000000000
0x006a8a496889e9983A5256F34B608Ee9569ba319,1000000000000000000
0x006E88f3893a623eD17f891fAD98026395FF757b,1000000000000000000
0x0078dCf16bD12320bAB31A856E9497245Ff50bfC,1000000000000000000
0x009dA689fE16166448B0D6C0f5D2F82033A16B8A,2000000000000000000
0x00b55EED88b14bf65b422DFA07fBc4941fC0178F,2000000000000000000
0x00cDEbc042C87C95e439E1AeFa0Bd3a8014dA577,1000000000000000000
0x00db4d01c8953a707239DC168E466F64dD97Fe9c,2000000000000000000
0x00e9114dbFeb686eB736f78Aa481eD0528e200a8,2000000000000000000
0x014607F2d6477bADD9d74bF2c5D6356e29a9b957,3000000000000000000
0x015122A625b45f68E6D795C0Ab99fC7107e4c3B9,1000000000000000000
0x018A3833CCC9d365195441C32e2202f2CC9e5F16,5000000000000000000
0x0199bE12d6F574DB4A55b061653BeC89bFF62aF7,1000000000000000000
0x019EdcB493Bd91e2b25b70f26D5d9041Fd7EF946,1000000000000000000
0x01AB07010c2F4bf5971537669Cc19d5D8Cf320A0,1000000000000000000
0x01b40D0A3bf03E3865D46a23Fc84A819fBF2f473,2000000000000000000
0x01B51395A41C791DA6D0cf6b5Da6A58C8350Ed05,1000000000000000000
0x01b86AEEbCD1Ff94aC1195cFc8FD9e39dB24db45,1000000000000000000
0x01e863C402F2E901BA264c3B0b2D6b8606eff2BA,1000000000000000000
0x01EC4a63E8Bd579e1A2CEa4763Cf3a5da5e48e8b,1000000000000000000
0x01F92621aDDBD8B688FE6539F6a69a0F892502eC,1000000000000000000
0x023320e0C9Ac45644c3305cE574360E901c7f582,1000000000000000000
0x02435fb305D2BBA609E044279C50498Abe279380,2000000000000000000
0x0279e4db6596933AaB0D7D3A11C74b01Fd44E344,1000000000000000000
0x02FA893CD8FCFAc3587e462E3Faa5AA29946FC06,2000000000000000000
0x033e21B02373489ff2f7a2c2f1B109a1bC6158aD,2000000000000000000
0x03853B09108931C5C8Ff9b1a7DE689e7E76e7711,3000000000000000000
0x038591b6f402534863f66E07135533c063bA03C2,1000000000000000000
0x03894d4ac41Dd6C4c2f524eD4417C90fA46972c6,3000000000000000000
0x03D1ee0729188eca4c614f2C123DB63639b2d018,1000000000000000000
0x0426B2F8E43DeB95AD7A840F8c2a517Ee33c6FB1,1000000000000000000
0x046ABfC06897e8a86542047D6b22e931fE99beE5,1000000000000000000
0x049808d5EAA90a2665b9703d2246DDed34F1EB73,3000000000000000000
0x04adCb18c1eBaf21018cef1A7D185d410DDD4DF9,1000000000000000000
0x04BBB7eA18EA570aE47d4489991645E4E49bBf37,3000000000000000000
0x04dFB55f65e89Aaf26bf198Ed87FB77A8a2b7260,2000000000000000000
0x05144B6eBa04F846513c4e29812722f9397ee30a,1000000000000000000
0x051650190C3A27C5187c537d55Bac90553286294,1000000000000000000
0x0516cf37B67235E07aF38ad8E388d0E68089b0F2,1000000000000000000
0x05330bd13eDBD6bB1F1ebEde8D9F8b0Fa592F0AD,1000000000000000000
0x053671DA56CB9f5C55698244c95fCf1C706a54E7,1000000000000000000
0x054BA12713290eF5B9236E55944713c0Edeb4Cf4,1000000000000000000
0x0590C193Aa1E23849263FF52Ef769F4CDdb6e947,2000000000000000000
0x05A286e5165D72823A749B00b009a2aF0dc36Ff7,2000000000000000000
0x05DcAa0657A159291Bdd5b4E2F0514DF4FBC9fbf,1000000000000000000
0x05f7F81Ef8b158be44b96A3a3Bd5351BdF28946c,1000000000000000000
0x0678e836C26AbcFcd2b7e49559aA1a8B0f3ad36A,1000000000000000000
0x068484F7BD2b7D7C5a698d89e75ddcaf3a92B879,1000000000000000000
0x069562b6ce700AA824c3099A44A27416F76Daef6,1000000000000000000
0x06aB7b6155F5Fe588D02AA18Fcf8d6fa11e71B2b,1000000000000000000
0x06Bc596fb16734F7AbC3a5996b580bE932c2fb72,1000000000000000000
0x06c2c4dB3776D500636DE63e4F109386dCBa6Ae2,1000000000000000000
0x06c4865ab16c9C760622f19a313a2E637E2e66a2,1000000000000000000
0x06e8dedf9e1adB1EbA32f36ea9223770ba378B77,5000000000000000000
0x06F398ce76aCc1fCE97B7Cab0eb2a96BA9230c9b,3000000000000000000
0x070341aA5Ed571f0FB2c4a5641409B1A46b4961b,1000000000000000000
0x071158363a80220cC3Cd2168e0b3ecFa7cDe6107,2000000000000000000
0x0752F0401371314F1ceb83fa93CDd2A99aC42a77,1000000000000000000
0x07722608a61D9014462D3Cb0Bf00420Fe8A5aDff,1000000000000000000
0x07726d7e4ed80c8C64a8dd27e64F876Bd4225744,1000000000000000000
0x078Ad5270b0240D8529f600f35A271Fc6E2b2bD8,1000000000000000000
0x07c2af75788814BA7e5225b2F5c951eD161cB589,3000000000000000000
0x07Ddd6614cb4F5aDc576DF8545635aB50B01Cd70,2000000000000000000
0x07e6509914F956bEcec902265A6cf36F15a98E29,2000000000000000000
0x07E9d06db58A77407DB95D93Fbe1275a46F97463,1000000000000000000
0x07eb5c84Daaa840a3FeE3896F28111eF42c5792e,1000000000000000000
0x07f0571566E4b07eA825798A70Fd67fE79077f4E,2000000000000000000
0x080a75c96bF646Cd9f78aaF8C9869a510E9c68bb,1000000000000000000
0x085ED975A8b6B860DE3C2b871da60a3f9F48A5B8,1000000000000000000
0x0888A60957B55e4C23e66852A0D17290E7cED7e1,1000000000000000000
0x0895703c9C6Cf9d5b81CC920918156bCe59a01B5,1000000000000000000
0x08B9470D5F6A14B642b120D9c4b5c25638502aA2,1000000000000000000
0x08e5F4670B8E70fE77D952BA0fBBF9f4762aAF73,1000000000000000000
0x08f613Db560a38c330414062e1Aac22e5f80876F,2000000000000000000
0x08fDe0B08e178549fbBA1d4C156bc4739434f43c,1000000000000000000
0x0928AE0e403514895B692476F052CeCBbDAd9EC8,1000000000000000000
0x094e4b82a5722271546CCa99c8C351BD840669AE,3000000000000000000
0x097A3a6cE1D77a11Bda1AC40C08fDF9F6202103F,1000000000000000000
0x09825AC4fb2189bb789C155633B8a78407d64004,1000000000000000000
0x09A9af114843218a7446929b1183eBec373B2827,2000000000000000000
0x09D57F361f794D150C04443A7B6e369120DC2bea,1000000000000000000
0x09e010BBF41ac73a59668754B263F83F4A49c06e,2000000000000000000
0x09F3DA83660926Bd0979971A5Cd5fd479bD00A45,1000000000000000000
0x09fa8FD60403A6d5D7fcaC30bFc5C63f2811aCE7,1000000000000000000
0x0a09cd09B0107Bb98a83f211704F036ECa94B92e,10000000000000000000
0x0a74089362c233F9c1B300C26790e18F06574d9d,1000000000000000000
0x0a916c64BFfeEcCA2f1a73f8d44692E9765dcd79,1000000000000000000
0x0A9c857547FA00f68Fc0405bc2470B292F9b376d,1000000000000000000
0x0abA2A9A84B9DbEb1DBDc227773dA9B1EA19414A,1000000000000000000
0x0B044F147d51E52452E0f3687CA41170FEE730ea,1000000000000000000
0x0b1937f6Ee406ca9E44dd99035dA38840c242A9d,1000000000000000000
0x0b66DA2871b9545eDA8082D9f78f09c3e3d7dc5e,1000000000000000000
0x0B844de0132C9c5D780379D0201Ba3edf6538754,1000000000000000000
0x0B88576Bf902A26f2f08E408AD843321F59cAcD2,1000000000000000000
0x0BacBAd41a499bADcD35eF1b7bDC951A119BBD86,2000000000000000000
0x0bc4ecc2A47413Af3552Be58bf741FCb04F13Bcd,1000000000000000000
0x0bcd81842b22eB005BF0a55e72c971464A8a2606,2000000000000000000
0x0Bd438198559d6d90cf1cF1E5d6c015836d03D16,1000000000000000000
0x0c4243ca087F4e4738596F33292064e847DA80dA,2000000000000000000
0x0C7366AF4e462C190Dd2bE0AD5e4c72D3cc40160,1000000000000000000
0x0c887420937d8F9305fF872eAa5aaf5e379a811A,1000000000000000000
0x0ceF60B5f55418a501e08dC6426d0Cd70ebA8e5f,1000000000000000000
0x0CF30daf2Fb962Ed1d5D19C97F5f6651F3b691c1,1000000000000000000
0x0d17210ad8C58B9fB47066629F3325ee73648Ca0,1000000000000000000
0x0d6E94D085A597f316bE1833649e05a45103e873,3000000000000000000
0x0dD807113d19F1089C6cC98C775aCdE182F93194,1000000000000000000
0x0DE92626498717585F06E5bF5B85A7A88872F5B3,1000000000000000000
0x0E4B8a0C697d5695FE63de2dA003f1960a5E5956,1000000000000000000
0x0e569D21238a29D82AcbeE5E51C717Bac80a2DD8,3000000000000000000
0x0e815C6156E2BE737bd8e81D145D816A517CEBa1,2000000000000000000
0x0E8ea7AD139C5EB10C6D1076962617D458D0Aed6,2000000000000000000
0x0e9B85B830f694f8A792bA721DfFe06c7E256588,1000000000000000000
0x0Ea7d69Be83460913E8b6428302d468BDa585D1b,2000000000000000000
0x0ed7C72398379F60CeEC0659E3AD6bFdBAa465a8,2000000000000000000
0x0f03D543f782C99dA39552a12e37A443fbD80E70,1000000000000000000
0x0F0b4e2d2Dd6aBD49406a453d5AbAACB1A49abb3,1000000000000000000
0x0F206CED2F276514E2C73D78294028EBaeE27D66,1000000000000000000
0x0f4Be9f208C552A6b04d9A1222F385785f95beAA,5000000000000000000
0x0fA8e6518E2f5c2FCF5c2d09f8b2ca443BD5b853,1000000000000000000
0x0fb20260d3E8b9D3023Ca3A5d3423Da7C316e6a8,3000000000000000000
0x0FCf87f1cA8Ea435F2517880A33329005c464127,2000000000000000000
0x0fF9B6AB6Ec58ceB6D5ae8a1690dd5a0959aD002,1000000000000000000
0x10061123876CEeA12642342AfE829444b7E0d48a,1000000000000000000
0x102717d982642B294AD4033b04F7B6262dac915f,1000000000000000000
0x10454B05eb75170A20fec4B1Ed03586ba8403D20,1000000000000000000
0x106b1319645D45694596F6c7C5D80FFAeb447097,2000000000000000000
0x10c16c7B8b1DDCFE65990ec822DE4379dd8a86dE,1000000000000000000
0x10C598cF1da2a558561820d9224A7c8535Eb24CE,1000000000000000000
0x10D2a2cCddbf3Ed58BA4722A30d97660A01EE270,3000000000000000000
0x10F5d45854e038071485AC9e402308cF80D2d2fE,1000000000000000000
0x111aE4d8db445C46b4C342ABBbB508519275d3c3,1000000000000000000
0x114B242D931B47D5cDcEe7AF065856f70ee278C4,1000000000000000000
0x119383B0051e920D6161cEe971247D625B8D69Cb,1000000000000000000
0x11D15C3DC69018B6e03c061B93bB9295eEc50De2,1000000000000000000
0x11d5F45239a2833a0a95596B1317A36Cb04b5268,1000000000000000000
0x123316Af6862bD440a18e464F4010aA42c8540A6,1000000000000000000
0x1258b93Cc472ebe7D97D16947Ab82a7189b4DEe2,1000000000000000000
0x1289f94BCC60eD9F894AB9D5a54C21b3D4B3f2DA,1000000000000000000
0x12B340447509D55E7883a2EcB8C3F59E46F253f7,2000000000000000000
0x12E322Ef04da64246412536f8eB60D6A402a59f9,1000000000000000000
0x12ef58947285F01cE8d8EcD90b3Ea384B022cd1C,1000000000000000000
0x13224F6760C29f4Da18ee3Fc5436e64010f0c1b0,3000000000000000000
0x1372eDA77Df5A048db8Af4Db3D8680fF56388824,5000000000000000000
0x13838884271ec954CB036D0B29D404afab5EAe2A,5000000000000000000
0x139aAF232C99a552890e2C2e71CD0380b01Fb2Fb,1000000000000000000
0x139F266FcC254e643a021C40cB95EC6459381048,1000000000000000000
0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,10000000000000000000
0x13d75851Ba4BC661c8d0e10B7f51bBf95A3e448e,2000000000000000000
0x13dDA63C28bB95FE9822FEA43ad5fEaA966636a9,1000000000000000000
0x13E35b33b929BD96A004ea88d1fec552B205a23B,1000000000000000000
0x14133dd0285C5804646482d4743C048E2A5ae2eC,1000000000000000000
0x1434b95234155DA830c20d02548aF22f14A38FbE,2000000000000000000
0x1435897BF06bEcaF783fa3d626D3557f51c4A00d,1000000000000000000
